 ,, ,,,,,,,,,,,,2454,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,
Date,Order name,Client ,Status,Date requested,Date of delivery,Type1,Amt,Type2,Amt,Permit required,Note,KLIC ,Google Maps,PDOK,Waterkering ,Oppervlaktewater,Peil,EV1,EV2,EV3,EV4,EV5,Email1,Email2,Email3,Email4,Email5,Email6,,,,,,,,,,,,,,,,,,
5-11-2024,"3D24V508 Vijfhuizen, Vijfhuizerweg",3D,Delivered,10-Nov-2024,11-Nov-2024,B,2,,,-,,24O0161454,"IJweg 961, 2131 LV Hoofddorp","https://app.pdok.nl/viewer/#x=106332.80&y=481952.18&z=13.3333&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding",https://rijnland.maps.arcgis.com/apps/MinimalGallery/index.html?appid=24180ed35ccf40a7829334b391816442#viewer=354c405809234724b839558ed8bc1a9e,https://rijnland.maps.arcgis.com/apps/MinimalGallery/index.html?appid=24180ed35ccf40a7829334b391816442#viewer=25694eb316fc45e08a47413f80ae8f9f,https://rijnland.maps.arcgis.com/apps/MinimalGallery/index.html?appid=24180ed35ccf40a7829334b391816442#viewer=5469a9663c5e4643b10efe6da9a15ae2,Nederlandse Gasunie West: BGI,,,,,Nederlandse Gasunie West,,,,,,,,,,,,,,,,,,,,,,,
4-11-2024,"TM24V049 Hoofddorp, Hoofdweg Oostzijde",TM,Delivered,25-Nov-2024,20-Nov-2024,N,1,,,-,EV afmelding Verizon aangevraagd,24O0058290,"Hoofdweg Oostzijde 494, 2132 MH Hoofddorp","https://app.pdok.nl/viewer/#x=108912.28&y=481289.45&z=14.2005&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding",https://rijnland.maps.arcgis.com/apps/MinimalGallery/index.html?appid=24180ed35ccf40a7829334b391816442#viewer=354c405809234724b839558ed8bc1a9e,https://rijnland.maps.arcgis.com/apps/MinimalGallery/index.html?appid=24180ed35ccf40a7829334b391816442#viewer=25694eb316fc45e08a47413f80ae8f9f,https://rijnland.maps.arcgis.com/apps/MinimalGallery/index.html?appid=24180ed35ccf40a7829334b391816442#viewer=5469a9663c5e4643b10efe6da9a15ae2,Verizon: data,,,,,Eunetworks,Verizon,,,,,,,,,,,,,,,,,,,,,,
1-11-2024,"QG24V110 Huizen, Kastanjelaan",QG,Delivered,22-Nov-2024,21-Nov-2024,Z,1,,,-,,24O0158379,"Kastanjelaan 8, 1272 HT Huizen","https://app.pdok.nl/viewer/#x=144721.96&y=478301.73&z=14.9272&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding",https://maps.waternet.nl/portal/apps/experiencebuilder/experience/?id=36500ca8332b489182bf9ab83427cbc1,,,Liander: GLD,,,,,Gem. Huizen,,,,,,,,,,,,,,,,,,,,,,,
29-10-2024,"RA24V104 Nieuwegein, Galecopperdijk",RA,Delivered,19-Nov-2024,9-Dec-2024,Z,1,,,,"Deze was kennelijk bij verkeerde huis gevraagd, Graag verplaatsen.",24O0173086,"Galecopperdijk 4, 3438 PG Nieuwegein",https://experience.arcgis.com/experience/12a412068d8e4a89b7161cac1dfaf689/,https://experience.arcgis.com/experience/2c5e26593af646ce89636605093ddcc1/,,https://hdsr.maps.arcgis.com/apps/instant/interactivelegend/index.html?appid=9e93c659d8a94b63a66f7d7c41f5a15b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-10-2024,"TM24V048 Delft, Griegstraat",TM,Delivered,1-Nov-2024,5-Nov-2024,N,1,,,-,SPOED,24O0156457,"Griegstraat 183, 2625 AL Delft","https://app.pdok.nl/viewer/#x=83386.13&y=445844.29&z=14.3333&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding",https://experience.arcgis.com/experience/a316920536d94e7a90d5fb5edfe48134/page/Waterkeringen/#data_s=id%3Awidget_60_output_config_24%3A0,https://experience.arcgis.com/experience/a316920536d94e7a90d5fb5edfe48134/page/Oppervlaktewaterlichamen/#data_s=id%3Awidget_60_output_config_24%3A0,https://experience.arcgis.com/experience/a316920536d94e7a90d5fb5edfe48134/page/Peilbesluiten/#data_s=id%3Awidget_60_output_config_24%3A0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-10-2024,"TM24V047 Ophemert, Bommelsestraat",TM,Delivered,12-Nov-2024,8-Nov-2024,N,1,,,-,Ook spoed? Laten we proberen hem deze week te doen,24O0116687,"Bommelsestraat 32, 4061 RG Ophemert","https://app.pdok.nl/viewer/#x=153551.00&y=428453.30&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding",https://wsrivierenland.maps.arcgis.com/apps/View/index.html?appid=388180c89db140e9884c57f008e8ff5f,https://wsrivierenland.maps.arcgis.com/apps/View/index.html?appid=9e19526357f44dd98dcc0e743e81300e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-10-2024,"VW24V212 Gorinchem, Grote Schelluinsekade",VW,Delivered,15-Nov-2024,20-Nov-2024,Z,1,,,-,,24O0153167,"Grote Schelluinsekade 18, 4204 TX Gorinchem","https://app.pdok.nl/viewer/#x=124165.27&y=428038.86&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding",https://wsrivierenland.maps.arcgis.com/apps/View/index.html?appid=388180c89db140e9884c57f008e8ff5f,https://wsrivierenland.maps.arcgis.com/apps/View/index.html?appid=9e19526357f44dd98dcc0e743e81300e,,,,,,,Stedin,Gem. Gorinchem,,,,,,,,,,,,,,,,,,,,,,
24-10-2024,"3D24V507 Rijnsburg, Kanaalpad Noord-West",3D,Delivered,14-Nov-2024,14-Nov-2024,B,1,,,-,Vergunningsaanvraag doen,24O0152794,"Kanaalpad Noord-West 4, 2231 NX Rijnsburg","https://app.pdok.nl/viewer/#x=89991.49&y=468162.96&z=13.6667&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding",https://rijnland.maps.arcgis.com/apps/webappviewer/index.html?id=354c405809234724b839558ed8bc1a9e,https://rijnland.maps.arcgis.com/apps/webappviewer/index.html?id=25694eb316fc45e08a47413f80ae8f9f,https://rijnland.maps.arcgis.com/apps/MinimalGallery/index.html?appid=24180ed35ccf40a7829334b391816442#viewer=5469a9663c5e4643b10efe6da9a15ae2,Dunea: water,Liander: gas LD,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-10-2024,"3D24V506 Nijmegen, Oosterhoutsedijk",3D,Waiting for approval,14-Nov-2024,31-Oct-2024,B,1,,,W,,24O0152447,"Oosterhoutsedijk 48, 6663 KV Nijmegen","https://app.pdok.nl/viewer/#x=187433.62&y=430110.70&z=13.0089&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding",https://wsrivierenland.maps.arcgis.com/apps/View/index.html?appid=388180c89db140e9884c57f008e8ff5f,https://wsrivierenland.maps.arcgis.com/apps/View/index.html?appid=9e19526357f44dd98dcc0e743e81300e,,Liander: GLD,,,,,Vattenfall Warmte,,,,,,,,,,,,,,,,,,,,,,,
23-10-2024,"VW24V211 Schiedam, Polderweg",VW,Delivered,13-Nov-2024,6-Dec-2024,B,1,,,W,CONCEPT is done /// Contact bij gemeente Schiedam opgevraagd. Vervolgens details brug oprvragen,24O0152452,"Polderweg 208, 3125 KH Schiedam","https://app.pdok.nl/viewer/#x=86642.31&y=439605.95&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding",https://experience.arcgis.com/experience/a316920536d94e7a90d5fb5edfe48134/page/Waterkeringen/#data_s=id%3Awidget_60_output_config_24%3A0,https://experience.arcgis.com/experience/a316920536d94e7a90d5fb5edfe48134/page/Leggerkaart/#data_s=id%3Awidget_60_output_config_24%3A0,,Evides Infra: water,,,,,Gem. Schiedam,,,,,,,,,,,,,,,,,,,,,,,
22-10-2024,TM24V046 Zwolle (5),TM,Delivered,12-Nov-2024,7-Nov-2024,N,1,,,-,-06 /// 6 in total (van Gelder Ø63),24O0151493,https://maps.app.goo.gl/Vgms6hYA1V3hLsUs7,"https://app.pdok.nl/viewer/#x=204751.28&y=500207.36&z=13.4288&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding",https://wdodelta.maps.arcgis.com/apps/instant/basic/index.html?appid=b84164114b70469ca1ba12d662946309,https://wdodelta.maps.arcgis.com/apps/PublicInformation/index.html?appid=f4d70462441647d1ab9073fd9f333d1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-10-2024,TM24V046 Zwolle (4),TM,Delivered,12-Nov-2024,7-Nov-2024,N,1,,,-,-05 /// 6 in total (van Gelder Ø63),24O0151489,https://maps.app.goo.gl/Vgms6hYA1V3hLsUs7,"https://app.pdok.nl/viewer/#x=205074.59&y=502280.40&z=13.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding",https://wdodelta.maps.arcgis.com/apps/instant/basic/index.html?appid=b84164114b70469ca1ba12d662946309,https://wdodelta.maps.arcgis.com/apps/PublicInformation/index.html?appid=f4d70462441647d1ab9073fd9f333d1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-10-2024,TM24V046 Zwolle (3),TM,Delivered,12-Nov-2024,7-Nov-2024,N,1,,,-,-04 /// 6 in total (van Gelder Ø63),24O0151481,https://maps.app.goo.gl/Vgms6hYA1V3hLsUs7,"https://app.pdok.nl/viewer/#x=204637.59&y=502651.52&z=13.6667&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding",https://wdodelta.maps.arcgis.com/apps/instant/basic/index.html?appid=b84164114b70469ca1ba12d662946309,https://wdodelta.maps.arcgis.com/apps/PublicInformation/index.html?appid=f4d70462441647d1ab9073fd9f333d1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-10-2024,TM24V046 Zwolle (2),TM,Delivered,12-Nov-2024,7-Nov-2024,N,2,,,-,"-02, -03 /// 6 in total (van Gelder Ø63)",24O0151479,https://maps.app.goo.gl/Vgms6hYA1V3hLsUs7,"https://app.pdok.nl/viewer/#x=203083.05&y=504219.42&z=12.6667&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding",https://wdodelta.maps.arcgis.com/apps/instant/basic/index.html?appid=b84164114b70469ca1ba12d662946309,https://wdodelta.maps.arcgis.com/apps/PublicInformation/index.html?appid=f4d70462441647d1ab9073fd9f333d1c,,Nederlandse Gasunie Oost: BGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-10-2024,TM24V046 Zwolle (1),TM,Delivered,12-Nov-2024,7-Nov-2024,N,1,,,-,-01 /// 6 in total (van Gelder Ø63) ,24O0151476,https://maps.app.goo.gl/Vgms6hYA1V3hLsUs7,"https://app.pdok.nl/viewer/#x=202859.61&y=501728.45&z=13.6667&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding",https://wdodelta.maps.arcgis.com/apps/instant/basic/index.html?appid=b84164114b70469ca1ba12d662946309,https://wdodelta.maps.arcgis.com/apps/PublicInformation/index.html?appid=f4d70462441647d1ab9073fd9f333d1c,,Tennet: HS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-10-2024,"TM24V045 Almere, Keerkringplein",TM,Delivered,12-Nov-2024,7-Nov-2024,N,1,,,-,Chak Wong gevraagd te kijken naar rioolleiding: Ø63 PE100 SDR17,24O0151451,"Keerkringplein 18, 1334 BS Almere","https://app.pdok.nl/viewer/#x=147548.63&y=489543.14&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding",https://experience.arcgis.com/experience/8911478aa46b44fcbd19bb1aacb50eb4/page/Legger-Algemeen/,https://experience.arcgis.com/experience/d122fc8b91644543a693efd75233d2cc/page/Informatieproducten/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-10-2024,"3D24V505 Middenmeer, Oostlanderweg",3D,Waiting for approval,22-Oct-2024,23-Oct-2024,B,2,,,-,-02 is done,24G0714688,"Oostlanderweg 7, Middenmeer","https://app.pdok.nl/viewer/#x=132417.37&y=530764.47&z=12.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding",,https://kaarten.hhnk.nl/portal/apps/experiencebuilder/experience/?id=51ae36990bf448248b105c8fbc9fbeb3,,ECW: BGI+data+GHD+MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-10-2024,"BT24V007 Eindhoven, Leidingstraat",BT,Delivered,12-Nov-2024,6-Nov-2024,N,1,,,-,BT24V007-01B-rev.1 is done ,24O0151439,"Leidingstraat 17a, 5617 AJ Eindhoven","https://app.pdok.nl/viewer/#x=159905.97&y=384232.00&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding",,https://wdedommel.maps.arcgis.com/apps/instant/sidebar/index.html?appid=23a834ba19684851a978b08708f6e83b,,,,,,,Gem. Eindhoven STB.GDK,Ennatuurlijk,,,,,,,,,,,,,,,,,,,,,,
22-10-2024,BT24V006 Tilburg,BT,Delivered,12-Nov-2024,6-Nov-2024,N,3,,,-,-03: I moved the line a bit ,24O0151430,https://maps.app.goo.gl/JpvLWo1HzM3YP2U18,"https://app.pdok.nl/viewer/#x=132405.36&y=396601.63&z=13.3333&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding",,https://wdedommel.maps.arcgis.com/apps/instant/sidebar/index.html?appid=23a834ba19684851a978b08708f6e83b,,Tennet: HS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-10-2024,"3D24V504 Hoorn, Matissehof",3D,Waiting for approval,11-Nov-2024,14-Nov-2024,B,1,,,-,Fundering brug ingetekend,24O0149960,"Matissehof 87, 1628 XS Hoorn","https://app.pdok.nl/viewer/#x=136125.79&y=518024.22&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding",,https://kaarten.hhnk.nl/portal/apps/experiencebuilder/experience/?id=51ae36990bf448248b105c8fbc9fbeb3,,,,,,,Reggefiber Operator,,,,,,,,,,,,,,,,,,,,,,,
21-10-2024,"3D24V503 Vlaardingen, Maassluissedijk",3D,Delivered,22-Oct-2024,23-Oct-2024,B,1,,,W,SPOED - 3D voor Spie,24G0714681,"Maassluissedijk 202, 3133 KB Vlaardingen","https://app.pdok.nl/viewer/#x=78830.80&y=435954.78&z=13.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding",https://experience.arcgis.com/experience/a316920536d94e7a90d5fb5edfe48134/#data_s=id%3Awidget_25_output_config_55%3A0,https://experience.arcgis.com/experience/a316920536d94e7a90d5fb5edfe48134/page/Oppervlaktewaterlichamen/#data_s=id%3Awidget_109_output_config_8%3A0%2Cid%3AdataSource_7-18aad25a9b9-layer-98%3A20008,https://experience.arcgis.com/experience/a316920536d94e7a90d5fb5edfe48134/page/Peilbesluiten/#data_s=id%3Awidget_25_output_config_55%3A0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-10-2024,"3D24V502 Hierden, Zuiderzeestraatweg",3D,Delivered,8-Nov-2024,,B,1,,,-,de machine veranderd,24O0148955,"Zuiderzeestraatweg 65, 3849 AB Hierden","https://app.pdok.nl/viewer/#x=173299.72&y=485165.84&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding",https://valleienveluwe.maps.arcgis.com/apps/instant/sidebar/index.html?appid=e75d12ac1ccb47daa53c1b53916be4e9,https://valleienveluwe.maps.arcgis.com/apps/instant/sidebar/index.html?appid=18b57d872f2d4cf6a17bc0edbfc7cdca,,,,,,,Gem. Harderwijk,,,,,,,,,,,,,,,,,,,,,,,
